<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Tose.Andukhte.ETF,20160716,10600.00,10600.00,10550.00,10593.00,647494850,61127,7,D,10559.00,10600.00
Tose.Andukhte.ETF,20160713,10564.00,10564.00,10537.00,10559.00,126714000,12000,5,D,10577.00,10537.00
Tose.Andukhte.ETF,20160712,10591.00,10591.00,10564.00,10577.00,222114000,21000,4,D,10552.00,10564.00
Tose.Andukhte.ETF,20160711,10552.00,10552.00,10552.00,10552.00,75436248,7149,2,D,10552.00,10552.00
Tose.Andukhte.ETF,20160710,10580.00,10580.00,10545.00,10552.00,136659580,12951,7,D,10607.00,10545.00
Tose.Andukhte.ETF,20160709,10612.00,10612.00,10585.00,10607.00,128348500,12100,9,D,10595.00,10585.00
Tose.Andukhte.ETF,20160704,10577.00,10630.00,10550.00,10595.00,298707860,28194,16,D,10543.00,10630.00
Tose.Andukhte.ETF,20160703,10536.00,10550.00,10536.00,10543.00,210860000,20000,8,D,10590.00,10536.00
Tose.Andukhte.ETF,20160702,10590.00,10590.00,10590.00,10590.00,105900000,10000,3,D,10639.00,10590.00
Tose.Andukhte.ETF,20160629,10639.00,10639.00,10639.00,10639.00,36172600,3400,8,D,10656.00,10639.00
Tose.Andukhte.ETF,20160628,10632.00,10666.00,10632.00,10656.00,604877538,56763,13,D,10586.00,10660.00
Tose.Andukhte.ETF,20160626,10600.00,10600.00,10570.00,10586.00,212777000,20100,8,D,10616.00,10570.00
Tose.Andukhte.ETF,20160625,10499.00,10632.00,10499.00,10616.00,298323378,28100,13,D,10550.00,10632.00
Tose.Andukhte.ETF,20160622,10543.00,10600.00,10512.00,10550.00,1455362765,137955,23,D,10420.00,10575.00
Tose.Andukhte.ETF,20160621,10390.00,10520.00,10377.00,10420.00,577537160,55426,21,D,10364.00,10520.00
Tose.Andukhte.ETF,20160620,10360.00,10379.00,10345.00,10364.00,467504970,45109,17,D,10351.00,10370.00
Tose.Andukhte.ETF,20160619,10385.00,10385.00,10306.00,10351.00,565814124,54664,10,D,10399.00,10345.00
Tose.Andukhte.ETF,20160618,10371.00,10406.00,10371.00,10399.00,127913300,12300,5,D,10349.00,10406.00
Tose.Andukhte.ETF,20160615,10364.00,10364.00,10312.00,10349.00,220838755,21340,7,D,10505.00,10312.00
Tose.Andukhte.ETF,20160614,10400.00,10510.00,10375.00,10505.00,8355449230,795381,49,D,10400.00,10375.00
Tose.Andukhte.ETF,20160613,10400.00,10400.00,10400.00,10400.00,114400000,11000,5,D,10390.00,10400.00
Tose.Andukhte.ETF,20160612,10390.00,10390.00,10390.00,10390.00,107017000,10300,2,D,10439.00,10390.00
Tose.Andukhte.ETF,20160611,10470.00,10470.00,10416.00,10439.00,276655248,26503,6,D,10485.00,10416.00
Tose.Andukhte.ETF,20160608,10494.00,10494.00,10468.00,10485.00,159478280,15210,5,D,10544.00,10468.00
Tose.Andukhte.ETF,20160607,10570.00,10570.00,10510.00,10544.00,739111000,70100,9,D,10569.00,10510.00
Tose.Andukhte.ETF,20160606,10569.00,10569.00,10569.00,10569.00,105690000,10000,3,D,10608.00,10569.00
Tose.Andukhte.ETF,20160605,10608.00,10608.00,10608.00,10608.00,106080000,10000,5,D,10550.00,10608.00
Tose.Andukhte.ETF,20160601,10572.00,10599.00,10518.00,10550.00,733858689,69561,22,D,10505.00,10560.00
Tose.Andukhte.ETF,20160531,10534.00,10534.00,10481.00,10505.00,770789693,73372,23,D,10536.00,10500.00
Tose.Andukhte.ETF,20160530,10540.00,10540.00,10513.00,10536.00,487736059,46293,13,D,10534.00,10532.00
Tose.Andukhte.ETF,20160529,10531.00,10545.00,10505.00,10534.00,688200920,65330,24,D,10523.00,10535.00
Tose.Andukhte.ETF,20160528,10541.00,10541.00,10510.00,10523.00,444229140,42214,8,D,10520.00,10510.00
Tose.Andukhte.ETF,20160525,10532.00,10534.00,10471.00,10520.00,510950510,48570,10,D,10522.00,10471.00
Tose.Andukhte.ETF,20160524,10526.00,10588.00,10499.00,10522.00,143822403,13669,22,D,10575.00,10588.00
Tose.Andukhte.ETF,20160523,10539.00,10590.00,10539.00,10575.00,353672550,33445,10,D,10493.00,10590.00
Tose.Andukhte.ETF,20160521,10543.00,10543.00,10463.00,10493.00,796780822,75938,24,D,10491.00,10500.00
Tose.Andukhte.ETF,20160518,10550.00,10550.00,10431.00,10491.00,996626298,94994,19,D,10508.00,10538.00
Tose.Andukhte.ETF,20160517,10483.00,10550.00,10483.00,10508.00,659823165,62795,22,D,10481.00,10500.00
Tose.Andukhte.ETF,20160516,10479.00,10491.00,10453.00,10481.00,812134080,77484,45,D,10425.00,10470.00
Tose.Andukhte.ETF,20160515,10445.00,10445.00,10392.00,10425.00,350505040,33620,14,D,10361.00,10440.00
Tose.Andukhte.ETF,20160514,10379.00,10450.00,10326.00,10361.00,1513539740,146080,25,D,10434.00,10423.00
Tose.Andukhte.ETF,20160511,10440.00,10455.00,10413.00,10434.00,333884720,32000,11,D,10441.00,10413.00
Tose.Andukhte.ETF,20160510,10454.00,10454.00,10427.00,10441.00,206751347,19801,20,D,10479.00,10451.00
Tose.Andukhte.ETF,20160509,10394.00,10494.00,10394.00,10479.00,470006264,44854,21,D,10380.00,10441.00
Tose.Andukhte.ETF,20160508,10380.00,10380.00,10367.00,10380.00,105178811,10133,3,D,10470.00,10367.00
Tose.Andukhte.ETF,20160507,10495.00,10495.00,10442.00,10470.00,299629156,28618,14,D,10465.00,10442.00
Tose.Andukhte.ETF,20160504,10465.00,10465.00,10465.00,10465.00,42990220,4108,5,D,10494.00,10465.00
Tose.Andukhte.ETF,20160503,10503.00,10503.00,10440.00,10494.00,108575838,10346,6,D,10470.00,10440.00
Tose.Andukhte.ETF,20160502,10496.00,10500.00,10443.00,10470.00,535035350,51100,16,D,10427.00,10460.00
Tose.Andukhte.ETF,20160501,10470.00,10470.00,10389.00,10427.00,983398699,94313,29,D,10490.00,10410.00
Tose.Andukhte.ETF,20160430,10494.00,10511.00,10468.00,10490.00,144717613,13796,12,D,10508.00,10468.00
Tose.Andukhte.ETF,20160427,10538.00,10538.00,10500.00,10508.00,63413608,6035,12,D,10505.00,10500.00
Tose.Andukhte.ETF,20160426,10548.00,10550.00,10500.00,10505.00,57785548,5501,8,D,10602.00,10550.00
Tose.Andukhte.ETF,20160425,10600.00,10650.00,10600.00,10602.00,121037320,11416,23,D,10510.00,10600.00
Tose.Andukhte.ETF,20160424,10466.00,10600.00,10465.00,10510.00,169514126,16129,10,D,10615.00,10600.00
Tose.Andukhte.ETF,20160423,10650.00,10650.00,10500.00,10615.00,27652978,2605,4,D,10480.00,10500.00
Tose.Andukhte.ETF,20160420,10504.00,10504.00,10440.00,10480.00,272495772,26001,11,D,10499.00,10440.00
Tose.Andukhte.ETF,20160419,10540.00,10540.00,10487.00,10499.00,261491209,24907,5,D,10607.00,10502.00
Tose.Andukhte.ETF,20160418,10468.00,10733.00,10468.00,10607.00,66794007,6297,9,D,10403.00,10733.00
Tose.Andukhte.ETF,20160417,10409.00,10450.00,10383.00,10403.00,223650055,21498,12,D,10539.00,10450.00
Tose.Andukhte.ETF,20160416,10679.00,10679.00,10400.00,10539.00,299576300,28426,22,D,10669.00,10400.00
Tose.Andukhte.ETF,20160413,10750.00,10750.00,10625.00,10669.00,634484761,59471,17,D,10767.00,10625.00
Tose.Andukhte.ETF,20160412,10733.00,10770.00,10678.00,10767.00,5665598000,526200,36,D,10759.00,10678.00
Tose.Andukhte.ETF,20160411,10759.00,10759.00,10759.00,10759.00,93065350,8650,6,D,10818.00,10759.00
Tose.Andukhte.ETF,20160409,10841.00,10841.00,10786.00,10818.00,497465741,45986,17,D,10836.00,10830.00
Tose.Andukhte.ETF,20160406,10823.00,10920.00,10760.00,10836.00,496440360,45813,20,D,10819.00,10760.00
Tose.Andukhte.ETF,20160405,10799.00,10850.00,10799.00,10819.00,227191489,21000,11,D,10798.00,10850.00
Tose.Andukhte.ETF,20160404,10797.00,10950.00,10769.00,10798.00,127069503,11768,8,D,10864.00,10769.00
Tose.Andukhte.ETF,20160403,10880.00,10899.00,10770.00,10864.00,150314140,13836,11,D,11034.00,10890.00
Tose.Andukhte.ETF,20160402,10967.00,11050.00,10836.00,11034.00,7502641390,679939,53,D,10957.00,10836.00
Tose.Andukhte.ETF,20160330,10855.00,10989.00,10855.00,10957.00,253244577,23113,22,D,10876.00,10960.00
Tose.Andukhte.ETF,20160329,10809.00,10950.00,10809.00,10876.00,108854211,10009,18,D,10857.00,10835.00
Tose.Andukhte.ETF,20160328,10780.00,10949.00,10780.00,10857.00,107476685,9899,18,D,10858.00,10910.00
Tose.Andukhte.ETF,20160327,10870.00,10870.00,10821.00,10858.00,84217460,7756,8,D,10853.00,10860.00
Tose.Andukhte.ETF,20160326,10844.00,10948.00,10840.00,10853.00,411259422,37894,18,D,10680.00,10890.00
Tose.Andukhte.ETF,20160316,10700.00,10710.00,10658.00,10680.00,200632528,18786,17,D,10746.00,10658.00
Tose.Andukhte.ETF,20160315,10751.00,10770.00,10697.00,10746.00,6077767278,565595,44,D,10653.00,10770.00
Tose.Andukhte.ETF,20160314,10665.00,10700.00,10610.00,10653.00,915935315,85980,39,D,10633.00,10610.00
Tose.Andukhte.ETF,20160312,10547.00,10691.00,10547.00,10633.00,398761470,37502,26,D,10553.00,10615.00
Tose.Andukhte.ETF,20160309,10581.00,10590.00,10500.00,10553.00,276293936,26181,18,D,10610.00,10568.00
Tose.Andukhte.ETF,20160308,10656.00,10656.00,10575.00,10610.00,286222100,26976,27,D,10582.00,10575.00
Tose.Andukhte.ETF,20160307,10591.00,10650.00,10537.00,10582.00,724858150,68500,27,D,10605.00,10650.00
Tose.Andukhte.ETF,20160306,10629.00,10629.00,10575.00,10605.00,209913379,19793,17,D,10620.00,10576.00
Tose.Andukhte.ETF,20160305,10645.00,10645.00,10591.00,10620.00,174897369,16469,15,D,10597.00,10591.00
Tose.Andukhte.ETF,20160302,10650.00,10650.00,10585.00,10597.00,827607783,78099,18,D,10702.00,10585.00
Tose.Andukhte.ETF,20160301,10700.00,10780.00,10700.00,10702.00,631329706,58990,10,D,10748.00,10700.00
Tose.Andukhte.ETF,20160229,10751.00,10850.00,10722.00,10748.00,210515148,19587,13,D,10865.00,10850.00
Tose.Andukhte.ETF,20160228,10851.00,10880.00,10823.00,10865.00,393747511,36241,16,D,10884.00,10823.00
Tose.Andukhte.ETF,20160227,10907.00,10940.00,10852.00,10884.00,934575822,85865,20,D,10796.00,10852.00
Tose.Andukhte.ETF,20160224,10850.00,10861.00,10744.00,10796.00,1502623262,139180,24,D,10863.00,10860.00
Tose.Andukhte.ETF,20160223,10893.00,10900.00,10838.00,10863.00,342838744,31560,19,D,10908.00,10850.00
Tose.Andukhte.ETF,20160222,10900.00,10949.00,10850.00,10908.00,436224466,39993,29,D,10857.00,10900.00
Tose.Andukhte.ETF,20160221,10908.00,10979.00,10770.00,10857.00,853138207,78578,36,D,10873.00,10782.00
Tose.Andukhte.ETF,20160220,10900.00,10999.00,10831.00,10873.00,1688084385,155256,56,D,10825.00,10950.00
Tose.Andukhte.ETF,20160217,10772.00,10879.00,10750.00,10825.00,1873393102,173068,73,D,10704.00,10879.00
Tose.Andukhte.ETF,20160216,10700.00,10810.00,10678.00,10704.00,1199209900,112031,23,D,10754.00,10700.00
Tose.Andukhte.ETF,20160215,10622.00,10849.00,10622.00,10754.00,855388330,79545,38,D,10419.00,10800.00
Tose.Andukhte.ETF,20160214,10440.00,10500.00,10374.00,10419.00,1058161011,101564,31,D,10439.00,10476.00
Tose.Andukhte.ETF,20160213,10480.00,10480.00,10401.00,10439.00,363522576,34825,23,D,10510.00,10401.00
Tose.Andukhte.ETF,20160210,10400.00,10565.00,10373.00,10510.00,941265500,89561,37,D,10684.00,10500.00
Tose.Andukhte.ETF,20160209,10300.00,10780.00,10293.00,10684.00,8601939260,805110,129,D,10247.00,10620.00
Tose.Andukhte.ETF,20160208,10130.00,10270.00,10053.00,10247.00,6954933313,678731,107,D,10247.00,10265.00
Tose.Andukhte.ETF,20160207,10149.00,10270.00,10074.00,10247.00,7079928502,690897,70,D,10166.00,10115.00
Tose.Andukhte.ETF,20160206,10030.00,10170.00,10005.00,10166.00,5324459294,523752,44,D,10043.00,10161.00
Tose.Andukhte.ETF,20160203,10098.00,10190.00,9974.00,10043.00,612287785,60966,30,D,10306.00,10000.00
Tose.Andukhte.ETF,20160202,10137.00,10339.00,10111.00,10306.00,6002196947,582398,55,D,10147.00,10200.00
Tose.Andukhte.ETF,20160201,9856.00,10170.00,9855.00,10147.00,5811576562,572761,80,D,9850.00,10140.00
Tose.Andukhte.ETF,20160131,9900.00,9900.00,9821.00,9850.00,281450748,28574,22,D,10004.00,9822.00
Tose.Andukhte.ETF,20160130,9976.00,10100.00,9976.00,10004.00,530369983,53014,39,D,10026.00,9987.00
Tose.Andukhte.ETF,20160127,10190.00,10305.00,9957.00,10026.00,715347568,71346,49,D,10061.00,9957.00
Tose.Andukhte.ETF,20160126,9999.00,10199.00,9950.00,10061.00,668151794,66411,54,D,9841.00,10105.00
Tose.Andukhte.ETF,20160125,9800.00,9950.00,9800.00,9841.00,5164853706,524830,32,D,9770.00,9845.00
Tose.Andukhte.ETF,20160124,9785.00,9799.00,9690.00,9770.00,5007768622,512555,39,D,9634.00,9699.00
Tose.Andukhte.ETF,20160123,9484.00,9645.00,9435.00,9634.00,5284977173,548579,47,D,9542.00,9610.00
Tose.Andukhte.ETF,20160120,9400.00,9550.00,9375.00,9542.00,5260215950,551244,46,D,9457.00,9460.00
Tose.Andukhte.ETF,20160119,9400.00,9460.00,9345.00,9457.00,4972176080,525763,49,D,9050.00,9345.00
Tose.Andukhte.ETF,20160118,9100.00,9100.00,9025.00,9050.00,194655482,21510,7,D,9304.00,9025.00
Tose.Andukhte.ETF,20160117,9300.00,9440.00,9220.00,9304.00,5122966682,550637,61,D,9130.00,9221.00
Tose.Andukhte.ETF,20160116,9100.00,9190.00,9035.00,9130.00,371925811,40736,23,D,8965.00,9095.00
Tose.Andukhte.ETF,20160113,8921.00,9040.00,8899.00,8965.00,248573431,27726,41,D,8931.00,8960.00
Tose.Andukhte.ETF,20160112,8944.00,8944.00,8920.00,8931.00,104364120,11686,16,D,8850.00,8920.00
Tose.Andukhte.ETF,20160111,8855.00,8975.00,8810.00,8850.00,110920558,12533,12,D,8826.00,8810.00
Tose.Andukhte.ETF,20160110,8845.00,8850.00,8800.00,8826.00,84507464,9575,6,D,8894.00,8800.00
Tose.Andukhte.ETF,20160109,8902.00,8910.00,8880.00,8894.00,92838290,10438,11,D,8873.00,8880.00
Tose.Andukhte.ETF,20160106,8837.00,8900.00,8837.00,8873.00,178821432,20154,9,D,8830.00,8899.00
Tose.Andukhte.ETF,20160105,8995.00,8995.00,8800.00,8830.00,70305695,7962,5,D,8704.00,8800.00
Tose.Andukhte.ETF,20160104,8712.00,8746.00,8668.00,8704.00,126080980,14485,7,D,8708.00,8746.00
Tose.Andukhte.ETF,20160103,8708.00,8708.00,8708.00,8708.00,20098064,2308,2,D,8764.00,8708.00
Tose.Andukhte.ETF,20160102,8763.00,8770.00,8762.00,8764.00,63888660,7290,9,D,8679.00,8762.00
Tose.Andukhte.ETF,20151230,8675.00,8767.00,8653.00,8679.00,129407546,14911,13,D,8676.00,8767.00
Tose.Andukhte.ETF,20151228,8690.00,8690.00,8658.00,8676.00,11755430,1355,3,D,8658.00,8658.00
Tose.Andukhte.ETF,20151227,8658.00,8658.00,8658.00,8658.00,54017262,6239,3,D,8641.00,8658.00
Tose.Andukhte.ETF,20151226,8641.00,8641.00,8641.00,8641.00,328358,38,1,D,8605.00,8641.00
Tose.Andukhte.ETF,20151223,8628.00,8628.00,8584.00,8605.00,137154192,15938,10,D,8620.00,8615.00
Tose.Andukhte.ETF,20151222,8620.00,8620.00,8620.00,8620.00,16981400,1970,2,D,8609.00,8620.00
Tose.Andukhte.ETF,20151221,8635.00,8635.00,8576.00,8609.00,153557857,17837,7,D,8554.00,8600.00
Tose.Andukhte.ETF,20151220,8600.00,8600.00,8550.00,8554.00,15483150,1810,3,D,8620.00,8550.00
Tose.Andukhte.ETF,20151219,8700.00,8700.00,8600.00,8620.00,84067804,9753,14,D,8717.00,8600.00
Tose.Andukhte.ETF,20151216,8699.00,8784.00,8690.00,8717.00,20214994,2319,6,D,8690.00,8784.00
Tose.Andukhte.ETF,20151215,8690.00,8691.00,8690.00,8690.00,33136110,3813,5,D,8636.00,8690.00
Tose.Andukhte.ETF,20151214,8636.00,8636.00,8636.00,8636.00,8636000,1000,1,D,8635.00,8636.00
Tose.Andukhte.ETF,20151213,8635.00,8635.00,8635.00,8635.00,43865800,5080,5,D,8632.00,8635.00
Tose.Andukhte.ETF,20151209,8623.00,8700.00,8623.00,8632.00,58341615,6759,6,D,8612.00,8700.00
Tose.Andukhte.ETF,20151208,8630.00,8630.00,8600.00,8612.00,145572670,16903,8,D,8668.00,8600.00
Tose.Andukhte.ETF,20151207,8669.00,8669.00,8665.00,8668.00,50675590,5846,5,D,8660.00,8665.00
Tose.Andukhte.ETF,20151206,8674.00,8674.00,8629.00,8660.00,92960976,10734,6,D,8702.00,8629.00
Tose.Andukhte.ETF,20151205,8702.00,8800.00,8680.00,8702.00,49253698,5660,6,D,8706.00,8680.00
Tose.Andukhte.ETF,20151201,8707.00,8707.00,8690.00,8706.00,48064700,5521,7,D,8681.00,8700.00
Tose.Andukhte.ETF,20151130,8700.00,8700.00,8674.00,8681.00,9982822,1150,3,D,8682.00,8674.00
Tose.Andukhte.ETF,20151129,8682.00,8682.00,8682.00,8682.00,41552052,4786,4,D,8720.00,8682.00
Tose.Andukhte.ETF,20151128,8720.00,8730.00,8705.00,8720.00,66678305,7647,6,D,8713.00,8705.00
Tose.Andukhte.ETF,20151125,8727.00,8727.00,8683.00,8713.00,107950600,12389,7,D,8741.00,8700.00
Tose.Andukhte.ETF,20151124,8770.00,8770.00,8722.00,8741.00,34965216,4000,3,D,8741.00,8722.00
Tose.Andukhte.ETF,20151123,8741.00,8741.00,8741.00,8741.00,30593500,3500,1,D,8790.00,8741.00
Tose.Andukhte.ETF,20151122,8789.00,8800.00,8789.00,8790.00,46084096,5243,5,D,8774.00,8800.00
Tose.Andukhte.ETF,20151121,8774.00,8774.00,8774.00,8774.00,15257986,1739,2,D,8794.00,8774.00
Tose.Andukhte.ETF,20151118,8819.00,8819.00,8774.00,8794.00,150159824,17076,12,D,8816.00,8774.00
Tose.Andukhte.ETF,20151117,8803.00,8850.00,8803.00,8816.00,12554460,1424,3,D,8822.00,8850.00
Tose.Andukhte.ETF,20151116,8838.00,8838.00,8794.00,8822.00,108905130,12345,6,D,8783.00,8794.00
Tose.Andukhte.ETF,20151115,8800.00,8888.00,8715.00,8783.00,73705670,8392,8,D,8800.00,8715.00
Tose.Andukhte.ETF,20151114,8800.00,8800.00,8800.00,8800.00,11193600,1272,1,D,8770.00,8800.00
Tose.Andukhte.ETF,20151111,8800.00,8800.00,8764.00,8770.00,17453032,1990,2,D,8999.00,8764.00
Tose.Andukhte.ETF,20151110,8999.00,8999.00,8999.00,8999.00,1682813,187,1,D,8757.00,8999.00
Tose.Andukhte.ETF,20151109,8790.00,8790.00,8755.00,8757.00,17470850,1995,5,D,8879.00,8755.00
Tose.Andukhte.ETF,20151108,8880.00,8880.00,8879.00,8879.00,8701534,980,3,D,8891.00,8879.00
Tose.Andukhte.ETF,20151107,8900.00,8900.00,8890.00,8891.00,17781130,2000,2,D,8848.00,8890.00
Tose.Andukhte.ETF,20151104,8850.00,9000.00,8800.00,8848.00,434844300,49147,20,D,8850.00,8800.00
Tose.Andukhte.ETF,20151102,8850.00,8850.00,8850.00,8850.00,26550000,3000,2,D,8826.00,8850.00
Tose.Andukhte.ETF,20151101,8826.00,8826.00,8825.00,8826.00,1315045,149,2,D,8900.00,8825.00
Tose.Andukhte.ETF,20151031,8900.00,8900.00,8900.00,8900.00,8561800,962,3,D,8901.00,8900.00
Tose.Andukhte.ETF,20151027,8835.00,9069.00,8832.00,8901.00,30130470,3385,6,D,8858.00,9069.00
Tose.Andukhte.ETF,20151026,8880.00,8880.00,8855.00,8858.00,7972575,900,2,D,8890.00,8855.00
Tose.Andukhte.ETF,20151020,8900.00,8900.00,8880.00,8890.00,13309000,1497,2,D,8895.00,8880.00
Tose.Andukhte.ETF,20151019,8895.00,8895.00,8895.00,8895.00,24959370,2806,2,D,9001.00,8895.00
Tose.Andukhte.ETF,20151018,9001.00,9001.00,9001.00,9001.00,52925880,5880,7,D,8929.00,9001.00
Tose.Andukhte.ETF,20151017,8849.00,9000.00,8849.00,8929.00,228738145,25617,18,D,8860.00,8999.00
Tose.Andukhte.ETF,20151014,8860.00,8860.00,8860.00,8860.00,32595940,3679,6,D,8710.00,8860.00
Tose.Andukhte.ETF,20151013,8706.00,8750.00,8690.00,8710.00,215239200,24712,8,D,8705.00,8750.00
Tose.Andukhte.ETF,20151012,8673.00,8720.00,8673.00,8705.00,60934200,7000,7,D,8691.00,8700.00
Tose.Andukhte.ETF,20151011,8693.00,8693.00,8649.00,8691.00,45108310,5190,6,D,8701.00,8649.00
Tose.Andukhte.ETF,20151010,8700.00,8745.00,8700.00,8701.00,35805675,4115,4,D,8578.00,8745.00
Tose.Andukhte.ETF,20151007,8578.00,8578.00,8578.00,8578.00,3654228,426,2,D,8522.00,8578.00
Tose.Andukhte.ETF,20151006,8574.00,8574.00,8501.00,8522.00,44742770,5250,9,D,8738.00,8501.00
Tose.Andukhte.ETF,20151005,8602.00,8740.00,8602.00,8738.00,2665005,305,3,D,8531.00,8740.00
Tose.Andukhte.ETF,20151004,8553.00,8555.00,8515.00,8531.00,402657308,47200,11,D,8618.00,8555.00
Tose.Andukhte.ETF,20151003,8625.00,8625.00,8580.00,8618.00,63339129,7350,5,D,8605.00,8580.00
Tose.Andukhte.ETF,20150930,8605.00,8605.00,8605.00,8605.00,43025000,5000,1,D,8561.00,8605.00
Tose.Andukhte.ETF,20150929,8594.00,8594.00,8529.00,8561.00,229147003,26765,10,D,8669.00,8580.00
Tose.Andukhte.ETF,20150928,8700.00,8700.00,8602.00,8669.00,129564330,14945,8,D,8599.00,8700.00
Tose.Andukhte.ETF,20150927,8600.00,8600.00,8598.00,8599.00,53526143,6225,7,D,8614.00,8599.00
Tose.Andukhte.ETF,20150926,8632.00,8632.00,8600.00,8614.00,128851100,14958,9,D,8645.00,8600.00
Tose.Andukhte.ETF,20150923,8625.00,8680.00,8625.00,8645.00,27223320,3149,6,D,8625.00,8680.00
Tose.Andukhte.ETF,20150922,8615.00,8680.00,8615.00,8625.00,32110890,3723,3,D,8580.00,8615.00
Tose.Andukhte.ETF,20150920,8580.00,8580.00,8580.00,8580.00,8580000,1000,1,D,8725.00,8580.00
Tose.Andukhte.ETF,20150919,8730.00,8730.00,8710.00,8725.00,57847300,6630,2,D,8769.00,8710.00
Tose.Andukhte.ETF,20150916,8727.00,8790.00,8727.00,8769.00,39504135,4505,5,D,8706.00,8790.00
Tose.Andukhte.ETF,20150915,8711.00,8889.00,8690.00,8706.00,71670956,8232,7,D,8759.00,8889.00
Tose.Andukhte.ETF,20150914,8790.00,8790.00,8735.00,8759.00,142125726,16226,13,D,8760.00,8751.00
Tose.Andukhte.ETF,20150913,8986.00,8986.00,8750.00,8760.00,352782836,40270,12,D,8986.00,8750.00
Tose.Andukhte.ETF,20150912,8986.00,8986.00,8986.00,8986.00,1186152,132,1,D,9011.00,8986.00
Tose.Andukhte.ETF,20150909,9030.00,9030.00,9000.00,9011.00,320058981,35518,19,D,9028.00,9000.00
Tose.Andukhte.ETF,20150908,9029.00,9050.00,8983.00,9028.00,296003731,32786,14,D,9036.00,9037.00
Tose.Andukhte.ETF,20150907,9020.00,9055.00,9009.00,9036.00,109804828,12152,8,D,9099.00,9020.00
Tose.Andukhte.ETF,20150906,9048.00,9100.00,9048.00,9099.00,89446995,9830,5,D,9042.00,9100.00
Tose.Andukhte.ETF,20150905,9010.00,9099.00,9010.00,9042.00,66627086,7369,13,D,9000.00,9050.00
Tose.Andukhte.ETF,20150902,8984.00,9000.00,8984.00,9000.00,826823600,91870,7,D,8982.00,8984.00
Tose.Andukhte.ETF,20150901,8978.00,8999.00,8978.00,8982.00,8991178,1001,5,D,8988.00,8999.00
Tose.Andukhte.ETF,20150831,8997.00,8997.00,8974.00,8988.00,74877394,8331,7,D,9003.00,8974.00
Tose.Andukhte.ETF,20150830,9060.00,9060.00,8955.00,9003.00,574794705,63848,26,D,9064.00,9020.00
Tose.Andukhte.ETF,20150829,9005.00,9080.00,8999.00,9064.00,689783733,76100,13,D,8995.00,9080.00
Tose.Andukhte.ETF,20150826,8995.00,8995.00,8995.00,8995.00,45991435,5113,4,D,8981.00,8995.00
Tose.Andukhte.ETF,20150825,9003.00,9100.00,8954.00,8981.00,429051317,47771,28,D,9046.00,9000.00
Tose.Andukhte.ETF,20150824,9046.00,9046.00,9046.00,9046.00,45230000,5000,3,D,9052.00,9046.00
Tose.Andukhte.ETF,20150823,9094.00,9094.00,9024.00,9052.00,338102358,37350,18,D,9068.00,9035.00
Tose.Andukhte.ETF,20150822,9100.00,9100.00,9035.00,9068.00,215696170,23786,16,D,8973.00,9051.00
Tose.Andukhte.ETF,20150819,8987.00,9022.00,8921.00,8973.00,1144040000,127500,25,D,8957.00,9000.00
Tose.Andukhte.ETF,20150818,8960.00,8975.00,8936.00,8957.00,199551400,22280,8,D,8992.00,8966.00
Tose.Andukhte.ETF,20150817,8990.00,9046.00,8922.00,8992.00,1247483388,138734,21,D,8972.00,8980.00
Tose.Andukhte.ETF,20150816,8959.00,8990.00,8959.00,8972.00,58764831,6550,10,D,8952.00,8973.00
Tose.Andukhte.ETF,20150815,9008.00,9008.00,8910.00,8952.00,304543158,34019,13,D,8953.00,8934.00
Tose.Andukhte.ETF,20150812,9120.00,9120.00,8926.00,8953.00,366261528,40908,11,D,9142.00,8926.00
Tose.Andukhte.ETF,20150810,9126.00,9170.00,9113.00,9142.00,291345184,31869,11,D,9110.00,9136.00
Tose.Andukhte.ETF,20150809,9250.00,9280.00,9068.00,9110.00,246966289,27109,13,D,9161.00,9092.00
Tose.Andukhte.ETF,20150808,9220.00,9299.00,9120.00,9161.00,255850291,27929,16,D,9243.00,9200.00
Tose.Andukhte.ETF,20150805,9270.00,9290.00,9224.00,9243.00,57248692,6194,5,D,9273.00,9224.00
Tose.Andukhte.ETF,20150804,9280.00,9300.00,9226.00,9273.00,143985730,15527,6,D,9322.00,9226.00
Tose.Andukhte.ETF,20150803,9264.00,9360.00,9264.00,9322.00,247707800,26571,24,D,9235.00,9360.00
Tose.Andukhte.ETF,20150802,9301.00,9301.00,9200.00,9235.00,137813365,14923,10,D,9321.00,9225.00
Tose.Andukhte.ETF,20150801,9330.00,9380.00,9309.00,9321.00,71013253,7619,5,D,9331.00,9380.00
Tose.Andukhte.ETF,20150729,9300.00,9365.00,9300.00,9331.00,434852919,46605,19,D,9273.00,9360.00
Tose.Andukhte.ETF,20150727,9305.00,9305.00,9258.00,9273.00,102777191,11084,22,D,9272.00,9258.00
Tose.Andukhte.ETF,20150726,9288.00,9300.00,9240.00,9272.00,224540056,24217,18,D,9277.00,9240.00
Tose.Andukhte.ETF,20150725,9379.00,9379.00,9224.00,9277.00,394753659,42554,25,D,9525.00,9262.00
Tose.Andukhte.ETF,20150722,9530.00,9530.00,9390.00,9525.00,6904259570,724854,30,D,9470.00,9400.00
Tose.Andukhte.ETF,20150721,9480.00,9480.00,9465.00,9470.00,30777630,3250,4,D,9465.00,9465.00
